ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
CL,2020-12-23,269,159,0,110,0,0
CM,2020-12-23,708,541,0,167,0,0
CN,2020-12-23,158,110,0,48,0,0
CT,2020-12-23,2271,2257,0,1,13,0
EX,2020-12-23,521,329,0,192,0,0
GA,2020-12-23,391,361,0,30,0,0
IB,2020-12-23,420,336,1,83,0,0
MC,2020-12-23,244,156,0,87,0,1
MD,2020-12-23,2201,1461,0,740,0,0
ML,2020-12-23,22,8,0,14,0,0
NC,2020-12-23,104,79,0,25,0,0
PV,2020-12-23,263,118,0,145,0,0
RI,2020-12-23,73,71,0,2,0,0
VC,2020-12-23,2679,2149,0,530,0,0
AN,2020-12-24,1023,671,0,352,0,0
AR,2020-12-24,261,256,0,5,0,0
AS,2020-12-24,80,73,0,7,0,0
CB,2020-12-24,61,60,0,1,0,0
CE,2020-12-24,8,1,0,7,0,0
CL,2020-12-24,229,117,0,112,0,0
CM,2020-12-24,573,441,0,132,0,0
CN,2020-12-24,195,145,0,50,0,0
CT,2020-12-24,2400,2390,0,4,5,1
EX,2020-12-24,361,169,0,192,0,0
GA,2020-12-24,353,310,0,43,0,0
IB,2020-12-24,416,335,0,81,0,0
MC,2020-12-24,265,163,0,101,1,0
MD,2020-12-24,1341,804,0,537,0,0
ML,2020-12-24,5,0,0,5,0,0
NC,2020-12-24,94,66,0,28,0,0
PV,2020-12-24,325,178,0,147,0,0
RI,2020-12-24,56,54,0,2,0,0
VC,2020-12-24,2454,1926,0,528,0,0
AN,2020-12-25,827,479,0,348,0,0
AR,2020-12-25,271,259,0,12,0,0
AS,2020-12-25,66,56,0,10,0,0
CB,2020-12-25,67,64,0,3,0,0
CE,2020-12-25,12,1,0,11,0,0
CL,2020-12-25,185,91,0,94,0,0
CM,2020-12-25,435,306,0,129,0,0
CN,2020-12-25,209,158,0,51,0,0
CT,2020-12-25,1401,1395,0,3,3,0
EX,2020-12-25,253,109,0,144,0,0
GA,2020-12-25,312,292,0,20,0,0
IB,2020-12-25,363,289,0,74,0,0
MC,2020-12-25,229,141,0,88,0,0
MD,2020-12-25,1208,595,0,613,0,0
ML,2020-12-25,9,0,0,9,0,0
NC,2020-12-25,82,55,0,27,0,0
PV,2020-12-25,256,150,0,106,0,0
RI,2020-12-25,62,59,0,3,0,0
VC,2020-12-25,1824,1358,0,466,0,0
AN,2020-12-26,919,502,0,417,0,0
AR,2020-12-26,238,226,0,12,0,0
AS,2020-12-26,131,125,0,6,0,0
CB,2020-12-26,74,69,0,5,0,0
CE,2020-12-26,18,1,0,17,0,0
CL,2020-12-26,252,137,0,115,0,0
CM,2020-12-26,483,338,0,145,0,0
CN,2020-12-26,168,122,0,46,0,0
CT,2020-12-26,1777,1769,0,6,2,0
EX,2020-12-26,439,228,0,211,0,0
GA,2020-12-26,399,351,0,48,0,0
IB,2020-12-26,356,269,0,87,0,0
MC,2020-12-26,315,182,0,133,0,0
MD,2020-12-26,1699,806,0,893,0,0
ML,2020-12-26,16,7,0,9,0,0
NC,2020-12-26,109,80,0,29,0,0
PV,2020-12-26,395,252,0,143,0,0
RI,2020-12-26,68,67,0,1,0,0
VC,2020-12-26,2210,1631,0,579,0,0
AN,2020-12-27,1000,545,0,455,0,0
AR,2020-12-27,240,224,0,16,0,0
AS,2020-12-27,125,105,0,20,0,0
CB,2020-12-27,92,83,0,9,0,0
CE,2020-12-27,12,0,0,12,0,0
CL,2020-12-27,311,147,0,164,0,0
CM,2020-12-27,670,439,0,231,0,0
CN,2020-12-27,197,128,0,69,0,0
CT,2020-12-27,1829,1826,0,1,2,0
EX,2020-12-27,460,191,0,269,0,0
GA,2020-12-27,356,311,0,45,0,0
IB,2020-12-27,395,291,0,104,0,0
MC,2020-12-27,311,154,0,157,0,0
MD,2020-12-27,1594,745,0,849,0,0
ML,2020-12-27,10,2,0,8,0,0
NC,2020-12-27,106,68,0,38,0,0
PV,2020-12-27,380,264,0,116,0,0
RI,2020-12-27,91,87,0,4,0,0
VC,2020-12-27,2193,1534,0,659,0,0
AN,2020-12-28,1594,852,0,742,0,0
AR,2020-12-28,354,333,0,21,0,0
AS,2020-12-28,113,98,0,15,0,0
CB,2020-12-28,116,114,0,2,0,0
CE,2020-12-28,22,7,0,15,0,0
CL,2020-12-28,461,254,0,207,0,0
CM,2020-12-28,953,658,0,295,0,0
CN,2020-12-28,268,212,0,56,0,0
CT,2020-12-28,3453,3437,0,5,11,0
EX,2020-12-28,671,321,2,346,0,2
GA,2020-12-28,519,449,0,70,0,0
IB,2020-12-28,477,351,0,126,0,0
MC,2020-12-28,451,228,1,222,0,0
MD,2020-12-28,2602,1294,0,1308,0,0
ML,2020-12-28,33,6,0,27,0,0
NC,2020-12-28,144,90,0,54,0,0
PV,2020-12-28,410,245,0,165,0,0
RI,2020-12-28,117,113,0,4,0,0
VC,2020-12-28,3790,2749,0,1041,0,0
AN,2020-12-29,1593,1004,0,589,0,0
AR,2020-12-29,320,312,0,8,0,0
AS,2020-12-29,90,77,0,13,0,0
CB,2020-12-29,102,93,0,9,0,0
CE,2020-12-29,22,4,0,18,0,0
CL,2020-12-29,487,259,0,228,0,0
CM,2020-12-29,1046,695,0,350,1,0
CN,2020-12-29,227,174,0,53,0,0
CT,2020-12-29,3168,3150,0,3,13,2
EX,2020-12-29,778,409,0,369,0,0
GA,2020-12-29,468,421,0,47,0,0
IB,2020-12-29,367,287,0,80,0,0
MC,2020-12-29,484,260,0,224,0,0
MD,2020-12-29,3152,1693,0,1459,0,0
ML,2020-12-29,22,10,0,12,0,0
NC,2020-12-29,134,99,0,35,0,0
PV,2020-12-29,366,202,0,164,0,0
RI,2020-12-29,108,102,0,6,0,0
VC,2020-12-29,3274,2448,0,826,0,0
AN,2020-12-30,1722,1027,0,695,0,0
AR,2020-12-30,344,337,0,7,0,0
AS,2020-12-30,63,53,0,10,0,0
CB,2020-12-30,101,97,0,4,0,0
CE,2020-12-30,14,0,0,14,0,0
CL,2020-12-30,484,250,0,234,0,0
CM,2020-12-30,1069,772,0,296,1,0
CN,2020-12-30,214,160,0,53,0,1
CT,2020-12-30,3128,3116,0,3,9,0
EX,2020-12-30,718,394,2,321,0,1
GA,2020-12-30,500,446,0,54,0,0
IB,2020-12-30,268,212,0,56,0,0
MC,2020-12-30,486,283,0,203,0,0
MD,2020-12-30,3518,2217,0,1301,0,0
ML,2020-12-30,28,18,0,10,0,0
NC,2020-12-30,119,82,0,37,0,0
PV,2020-12-30,343,167,0,176,0,0
RI,2020-12-30,123,120,0,3,0,0
VC,2020-12-30,3521,2706,0,815,0,0
AN,2020-12-31,1774,1037,0,737,0,0
AR,2020-12-31,356,337,0,19,0,0
AS,2020-12-31,130,121,0,9,0,0
CB,2020-12-31,80,75,0,5,0,0
CE,2020-12-31,15,3,0,12,0,0
CL,2020-12-31,487,248,0,239,0,0
CM,2020-12-31,1051,790,0,260,1,0
CN,2020-12-31,243,195,0,48,0,0
CT,2020-12-31,3121,3106,0,5,8,2
EX,2020-12-31,655,259,0,394,0,2
GA,2020-12-31,491,443,0,48,0,0
IB,2020-12-31,190,175,0,15,0,0
MC,2020-12-31,560,356,0,204,0,0
MD,2020-12-31,1607,914,0,693,0,0
ML,2020-12-31,38,10,0,28,0,0
NC,2020-12-31,95,69,0,26,0,0
PV,2020-12-31,401,211,0,190,0,0
RI,2020-12-31,144,137,0,7,0,0
VC,2020-12-31,3486,2627,0,859,0,0
AN,2021-01-01,1578,889,0,689,0,0
AR,2021-01-01,284,267,0,17,0,0
AS,2021-01-01,142,133,0,9,0,0
CB,2021-01-01,169,164,0,5,0,0
CE,2021-01-01,24,5,0,19,0,0
CL,2021-01-01,591,300,0,291,0,0
CM,2021-01-01,894,644,0,250,0,0
CN,2021-01-01,210,154,0,56,0,0
CT,2021-01-01,1882,1873,0,4,4,1
EX,2021-01-01,548,228,0,320,0,0
GA,2021-01-01,474,428,0,46,0,0
IB,2021-01-01,682,527,0,155,0,0
MC,2021-01-01,489,271,0,217,0,1
MD,2021-01-01,1410,694,0,716,0,0
ML,2021-01-01,20,6,0,14,0,0
NC,2021-01-01,120,81,0,39,0,0
PV,2021-01-01,336,174,0,162,0,0
RI,2021-01-01,86,80,0,6,0,0
VC,2021-01-01,3458,2532,0,926,0,0
AN,2021-01-02,1786,955,0,831,0,0
AR,2021-01-02,325,304,0,21,0,0
AS,2021-01-02,152,145,0,7,0,0
CB,2021-01-02,99,91,0,8,0,0
CE,2021-01-02,24,1,0,23,0,0
CL,2021-01-02,675,324,0,351,0,0
CM,2021-01-02,951,655,0,295,1,0
CN,2021-01-02,209,155,0,54,0,0
CT,2021-01-02,2182,2173,0,3,3,3
EX,2021-01-02,796,348,1,446,0,1
GA,2021-01-02,542,476,0,66,0,0
IB,2021-01-02,740,572,0,168,0,0
MC,2021-01-02,677,351,0,325,1,0
MD,2021-01-02,1933,998,0,935,0,0
ML,2021-01-02,23,7,0,16,0,0
NC,2021-01-02,122,83,0,39,0,0
PV,2021-01-02,405,247,0,158,0,0
RI,2021-01-02,101,97,0,4,0,0
VC,2021-01-02,3876,2765,0,1111,0,0
AN,2021-01-03,2036,1060,0,976,0,0
AR,2021-01-03,393,380,0,13,0,0
AS,2021-01-03,187,172,0,15,0,0
CB,2021-01-03,125,113,0,12,0,0
CE,2021-01-03,19,0,0,19,0,0
CL,2021-01-03,761,363,0,398,0,0
CM,2021-01-03,1108,698,0,409,1,0
CN,2021-01-03,210,140,0,70,0,0
CT,2021-01-03,2059,2054,0,4,0,1
EX,2021-01-03,726,314,0,412,0,0
GA,2021-01-03,574,506,0,68,0,0
IB,2021-01-03,690,533,0,157,0,0
MC,2021-01-03,868,441,3,422,2,0
MD,2021-01-03,1482,712,0,770,0,0
ML,2021-01-03,19,7,0,12,0,0
NC,2021-01-03,136,74,0,62,0,0
PV,2021-01-03,391,251,0,140,0,0
RI,2021-01-03,130,125,0,5,0,0
VC,2021-01-03,3851,2641,0,1210,0,0
AN,2021-01-04,3017,1589,0,1428,0,0
AR,2021-01-04,518,499,0,19,0,0
AS,2021-01-04,151,141,0,10,0,0
CB,2021-01-04,126,119,0,7,0,0
CE,2021-01-04,27,2,0,25,0,0
CL,2021-01-04,1147,536,0,611,0,0
CM,2021-01-04,1544,1018,0,524,2,0
CN,2021-01-04,262,190,0,72,0,0
CT,2021-01-04,3942,3923,0,5,11,3
EX,2021-01-04,992,453,1,535,1,2
GA,2021-01-04,696,615,0,81,0,0
IB,2021-01-04,801,611,0,190,0,0
MC,2021-01-04,1202,590,4,605,2,1
MD,2021-01-04,4184,1642,0,2542,0,0
ML,2021-01-04,42,13,0,29,0,0
NC,2021-01-04,166,116,0,50,0,0
PV,2021-01-04,466,232,0,234,0,0
RI,2021-01-04,130,124,0,6,0,0
VC,2021-01-04,5509,3982,0,1527,0,0
AN,2021-01-05,3501,1998,0,1503,0,0
AR,2021-01-05,511,491,0,20,0,0
AS,2021-01-05,190,177,0,13,0,0
CB,2021-01-05,145,137,0,8,0,0
CE,2021-01-05,25,8,0,17,0,0
CL,2021-01-05,1255,620,0,635,0,0
CM,2021-01-05,1962,1366,0,596,0,0
CN,2021-01-05,230,165,0,64,0,1
CT,2021-01-05,4034,4006,0,10,14,4
EX,2021-01-05,1064,482,0,581,0,1
GA,2021-01-05,762,672,0,90,0,0
IB,2021-01-05,645,505,0,140,0,0
MC,2021-01-05,1261,619,0,641,0,1
MD,2021-01-05,6779,3801,0,2978,0,0
ML,2021-01-05,51,20,0,31,0,0
NC,2021-01-05,149,93,0,56,0,0
PV,2021-01-05,636,371,0,265,0,0
RI,2021-01-05,162,152,0,10,0,0
VC,2021-01-05,5945,4390,0,1555,0,0
AN,2021-01-06,2969,1753,0,1216,0,0
AR,2021-01-06,431,409,0,22,0,0
AS,2021-01-06,158,149,0,9,0,0
CB,2021-01-06,145,140,0,5,0,0
CE,2021-01-06,18,4,0,14,0,0
CL,2021-01-06,1058,547,0,511,0,0
CM,2021-01-06,1468,1033,0,435,0,0
CN,2021-01-06,269,199,0,70,0,0
CT,2021-01-06,2257,2251,0,1,5,0
EX,2021-01-06,898,358,2,538,0,0
GA,2021-01-06,754,680,0,74,0,0
IB,2021-01-06,494,361,0,133,0,0
MC,2021-01-06,1310,652,0,656,2,0
MD,2021-01-06,1832,1099,0,733,0,0
ML,2021-01-06,23,8,0,15,0,0
NC,2021-01-06,171,113,0,58,0,0
PV,2021-01-06,491,287,0,204,0,0
RI,2021-01-06,166,159,1,6,0,0
VC,2021-01-06,4990,3622,0,1368,0,0
AN,2021-01-07,3785,1945,0,1840,0,0
AR,2021-01-07,551,528,0,23,0,0
AS,2021-01-07,191,177,0,14,0,0
CB,2021-01-07,157,146,0,11,0,0
CE,2021-01-07,24,3,0,21,0,0
CL,2021-01-07,1326,621,0,705,0,0
CM,2021-01-07,1924,1333,0,589,2,0
CN,2021-01-07,241,174,0,67,0,0
CT,2021-01-07,3860,3844,0,3,11,2
EX,2021-01-07,1120,462,0,657,0,1
GA,2021-01-07,864,761,0,103,0,0
IB,2021-01-07,717,553,0,164,0,0
MC,2021-01-07,1492,675,3,809,3,2
MD,2021-01-07,4265,1730,0,2535,0,0
ML,2021-01-07,37,10,0,27,0,0
NC,2021-01-07,147,101,0,45,0,1
PV,2021-01-07,594,315,0,279,0,0
RI,2021-01-07,230,220,0,10,0,0
VC,2021-01-07,6133,4491,0,1642,0,0
AN,2021-01-08,4900,2658,0,2242,0,0
AR,2021-01-08,610,600,0,10,0,0
AS,2021-01-08,236,218,0,18,0,0
CB,2021-01-08,149,139,0,10,0,0
CE,2021-01-08,38,4,0,34,0,0
CL,2021-01-08,1673,801,0,872,0,0
CM,2021-01-08,1876,1354,0,521,1,0
CN,2021-01-08,270,208,0,62,0,0
CT,2021-01-08,4403,4389,0,3,9,2
EX,2021-01-08,1190,532,0,658,0,0
GA,2021-01-08,932,847,0,85,0,0
IB,2021-01-08,720,534,0,186,0,0
MC,2021-01-08,1721,807,3,909,2,0
MD,2021-01-08,6273,3220,0,3053,0,0
ML,2021-01-08,55,21,0,34,0,0
NC,2021-01-08,169,102,0,67,0,0
PV,2021-01-08,686,379,0,307,0,0
RI,2021-01-08,262,251,0,11,0,0
VC,2021-01-08,7302,5325,0,1977,0,0
AN,2021-01-09,4413,2528,0,1885,0,0
AR,2021-01-09,566,562,0,4,0,0
AS,2021-01-09,317,296,0,21,0,0
CB,2021-01-09,144,144,0,0,0,0
CE,2021-01-09,26,4,0,22,0,0
CL,2021-01-09,1611,774,0,837,0,0
CM,2021-01-09,1810,1290,0,519,1,0
CN,2021-01-09,315,220,0,95,0,0
CT,2021-01-09,3025,3022,0,0,1,2
EX,2021-01-09,1167,502,0,665,0,0
GA,2021-01-09,940,828,0,112,0,0
IB,2021-01-09,692,514,0,178,0,0
MC,2021-01-09,1829,876,2,949,0,2
MD,2021-01-09,2117,929,0,1188,0,0
ML,2021-01-09,40,13,0,27,0,0
NC,2021-01-09,199,137,0,62,0,0
PV,2021-01-09,604,347,0,257,0,0
RI,2021-01-09,255,236,0,19,0,0
VC,2021-01-09,6646,4671,0,1975,0,0
AN,2021-01-10,3854,1980,0,1874,0,0
AR,2021-01-10,564,551,0,12,1,0
AS,2021-01-10,289,261,0,28,0,0
CB,2021-01-10,138,130,0,8,0,0
CE,2021-01-10,22,4,0,18,0,0
CL,2021-01-10,1542,679,0,863,0,0
CM,2021-01-10,1622,1037,0,585,0,0
CN,2021-01-10,302,200,0,101,0,1
CT,2021-01-10,2530,2526,0,0,2,2
EX,2021-01-10,968,355,1,612,0,0
GA,2021-01-10,993,870,0,123,0,0
IB,2021-01-10,605,403,0,202,0,0
MC,2021-01-10,1610,761,5,842,0,2
MD,2021-01-10,2219,796,0,1423,0,0
ML,2021-01-10,40,16,0,24,0,0
NC,2021-01-10,182,108,0,74,0,0
PV,2021-01-10,638,364,0,274,0,0
RI,2021-01-10,221,202,0,19,0,0
VC,2021-01-10,5657,3876,0,1781,0,0
AN,2021-01-11,5490,2641,0,2849,0,0
AR,2021-01-11,697,689,0,8,0,0
AS,2021-01-11,323,294,0,29,0,0
CB,2021-01-11,199,193,0,6,0,0
CE,2021-01-11,25,7,0,18,0,0
CL,2021-01-11,2302,1100,0,1202,0,0
CM,2021-01-11,2208,1437,0,768,3,0
CN,2021-01-11,331,248,0,83,0,0
CT,2021-01-11,4874,4861,0,3,7,3
EX,2021-01-11,1270,539,0,731,0,0
GA,2021-01-11,1289,1127,0,162,0,0
IB,2021-01-11,673,482,0,191,0,0
MC,2021-01-11,1990,870,1,1112,3,4
MD,2021-01-11,4872,1733,0,3139,0,0
ML,2021-01-11,58,18,0,40,0,0
NC,2021-01-11,188,111,0,77,0,0
PV,2021-01-11,705,372,0,333,0,0
RI,2021-01-11,273,254,0,18,1,0
VC,2021-01-11,7817,5563,0,2254,0,0
AN,2021-01-12,6105,3308,0,2797,0,0
AR,2021-01-12,748,743,0,5,0,0
AS,2021-01-12,343,327,0,16,0,0
CB,2021-01-12,153,148,0,5,0,0
CE,2021-01-12,28,9,0,19,0,0
CL,2021-01-12,2284,1116,0,1168,0,0
CM,2021-01-12,2476,1755,0,718,3,0
CN,2021-01-12,356,253,0,103,0,0
CT,2021-01-12,4372,4350,0,2,17,3
EX,2021-01-12,1302,576,0,725,0,1
GA,2021-01-12,1245,1077,0,168,0,0
IB,2021-01-12,707,502,0,205,0,0
MC,2021-01-12,2115,972,4,1138,0,1
MD,2021-01-12,5044,1797,0,3247,0,0
ML,2021-01-12,71,24,0,47,0,0
NC,2021-01-12,211,149,0,62,0,0
PV,2021-01-12,731,386,0,345,0,0
RI,2021-01-12,298,278,0,19,1,0
VC,2021-01-12,7903,5792,0,2111,0,0
AN,2021-01-13,6489,3633,0,2856,0,0
AR,2021-01-13,792,785,0,7,0,0
AS,2021-01-13,265,241,0,24,0,0
CB,2021-01-13,160,147,0,13,0,0
CE,2021-01-13,33,3,0,30,0,0
CL,2021-01-13,2488,1314,0,1174,0,0
CM,2021-01-13,2559,1912,0,646,1,0
CN,2021-01-13,327,255,0,71,0,1
CT,2021-01-13,4124,4110,0,2,9,3
EX,2021-01-13,1267,614,1,650,0,2
GA,2021-01-13,1340,1161,0,179,0,0
IB,2021-01-13,687,517,0,170,0,0
MC,2021-01-13,1842,879,3,954,2,4
MD,2021-01-13,4505,1569,0,2936,0,0
ML,2021-01-13,62,21,0,41,0,0
NC,2021-01-13,237,134,0,103,0,0
PV,2021-01-13,662,355,0,307,0,0
RI,2021-01-13,300,286,0,14,0,0
VC,2021-01-13,7533,5619,0,1914,0,0
AN,2021-01-14,6463,3545,0,2918,0,0
AR,2021-01-14,667,662,0,5,0,0
AS,2021-01-14,280,256,0,24,0,0
CB,2021-01-14,138,133,0,5,0,0
CE,2021-01-14,23,5,0,18,0,0
CL,2021-01-14,2479,1241,0,1238,0,0
CM,2021-01-14,2601,1933,0,668,0,0
CN,2021-01-14,316,233,0,83,0,0
CT,2021-01-14,3792,3777,0,4,10,1
EX,2021-01-14,1126,586,2,537,0,1
GA,2021-01-14,1369,1200,0,169,0,0
IB,2021-01-14,689,494,0,195,0,0
MC,2021-01-14,1770,879,5,883,1,2
MD,2021-01-14,4543,1885,0,2658,0,0
ML,2021-01-14,60,21,0,39,0,0
NC,2021-01-14,249,153,0,96,0,0
PV,2021-01-14,649,333,0,316,0,0
RI,2021-01-14,252,240,0,12,0,0
VC,2021-01-14,7475,5561,0,1914,0,0
AN,2021-01-15,7221,4024,0,3197,0,0
AR,2021-01-15,757,749,0,8,0,0
AS,2021-01-15,276,242,0,34,0,0
CB,2021-01-15,171,159,0,12,0,0
CE,2021-01-15,28,5,0,23,0,0
CL,2021-01-15,2713,1320,0,1393,0,0
CM,2021-01-15,2632,1982,0,649,1,0
CN,2021-01-15,289,204,0,85,0,0
CT,2021-01-15,4046,4034,0,3,6,3
EX,2021-01-15,1265,631,1,630,0,3
GA,2021-01-15,1486,1276,0,210,0,0
IB,2021-01-15,664,480,0,184,0,0
MC,2021-01-15,1857,948,3,901,1,4
MD,2021-01-15,5955,2774,0,3181,0,0
ML,2021-01-15,47,18,0,29,0,0
NC,2021-01-15,238,126,0,112,0,0
PV,2021-01-15,692,318,0,374,0,0
RI,2021-01-15,330,312,0,18,0,0
VC,2021-01-15,8624,6432,0,2192,0,0
AN,2021-01-16,5244,3069,0,2175,0,0
AR,2021-01-16,661,655,0,6,0,0
AS,2021-01-16,347,309,0,38,0,0
CB,2021-01-16,160,154,0,6,0,0
CE,2021-01-16,31,2,0,29,0,0
CL,2021-01-16,2262,1143,0,1119,0,0
CM,2021-01-16,2108,1564,0,544,0,0
CN,2021-01-16,281,206,0,75,0,0
CT,2021-01-16,2665,2651,0,2,9,3
EX,2021-01-16,1015,490,0,524,0,1
GA,2021-01-16,1509,1293,0,216,0,0
IB,2021-01-16,604,463,0,141,0,0
MC,2021-01-16,1705,931,2,771,1,0
MD,2021-01-16,3716,1997,0,1719,0,0
ML,2021-01-16,57,22,0,35,0,0
NC,2021-01-16,220,136,0,84,0,0
PV,2021-01-16,695,419,0,276,0,0
RI,2021-01-16,323,309,0,14,0,0
VC,2021-01-16,6775,4849,0,1926,0,0
AN,2021-01-17,4353,2394,0,1959,0,0
AR,2021-01-17,554,552,0,2,0,0
AS,2021-01-17,405,362,0,43,0,0
CB,2021-01-17,152,146,0,6,0,0
CE,2021-01-17,26,2,1,23,0,0
CL,2021-01-17,2159,1101,0,1058,0,0
CM,2021-01-17,1464,915,0,547,2,0
CN,2021-01-17,252,160,0,92,0,0
CT,2021-01-17,2171,2154,0,3,11,3
EX,2021-01-17,880,406,0,474,0,0
GA,2021-01-17,1325,1102,0,222,1,0
IB,2021-01-17,520,389,0,131,0,0
MC,2021-01-17,1386,755,2,628,0,1
MD,2021-01-17,2967,1476,0,1491,0,0
ML,2021-01-17,51,18,0,33,0,0
NC,2021-01-17,216,131,0,85,0,0
PV,2021-01-17,759,468,0,291,0,0
RI,2021-01-17,252,217,0,34,1,0
VC,2021-01-17,5340,3674,0,1666,0,0
AN,2021-01-18,7029,3476,0,3553,0,0
AR,2021-01-18,773,767,0,6,0,0
AS,2021-01-18,507,451,0,56,0,0
CB,2021-01-18,177,169,0,8,0,0
CE,2021-01-18,49,8,0,41,0,0
CL,2021-01-18,2955,1442,0,1513,0,0
CM,2021-01-18,2263,1570,0,693,0,0
CN,2021-01-18,354,252,0,102,0,0
CT,2021-01-18,4341,4311,0,6,18,6
EX,2021-01-18,1155,550,0,605,0,0
GA,2021-01-18,1859,1541,0,318,0,0
IB,2021-01-18,636,491,0,145,0,0
MC,2021-01-18,1632,826,4,800,1,1
MD,2021-01-18,5840,2680,0,3160,0,0
ML,2021-01-18,74,17,0,57,0,0
NC,2021-01-18,240,150,0,90,0,0
PV,2021-01-18,902,497,0,405,0,0
RI,2021-01-18,336,307,0,29,0,0
VC,2021-01-18,7662,5342,0,2320,0,0
AN,2021-01-19,7627,4234,0,3393,0,0
AR,2021-01-19,723,716,0,7,0,0
AS,2021-01-19,509,443,0,66,0,0
CB,2021-01-19,167,161,0,6,0,0
CE,2021-01-19,43,6,0,37,0,0
CL,2021-01-19,2699,1344,0,1355,0,0
CM,2021-01-19,2331,1671,0,660,0,0
CN,2021-01-19,320,219,0,101,0,0
CT,2021-01-19,4087,4075,0,5,7,0
EX,2021-01-19,1025,586,0,439,0,0
GA,2021-01-19,1674,1379,0,295,0,0
IB,2021-01-19,610,470,0,140,0,0
MC,2021-01-19,1557,811,4,740,1,1
MD,2021-01-19,7037,4234,0,2803,0,0
ML,2021-01-19,90,21,0,69,0,0
NC,2021-01-19,252,154,0,98,0,0
PV,2021-01-19,896,466,0,430,0,0
RI,2021-01-19,332,313,0,19,0,0
VC,2021-01-19,6982,5040,0,1942,0,0
AN,2021-01-20,8475,4764,0,3711,0,0
AR,2021-01-20,687,687,0,0,0,0
AS,2021-01-20,399,328,0,71,0,0
CB,2021-01-20,180,178,0,2,0,0
CE,2021-01-20,57,7,0,50,0,0
CL,2021-01-20,2851,1456,0,1395,0,0
CM,2021-01-20,2530,1882,0,648,0,0
CN,2021-01-20,277,203,0,74,0,0
CT,2021-01-20,3887,3848,0,0,31,8
EX,2021-01-20,998,603,0,395,0,0
GA,2021-01-20,1702,1400,0,300,2,0
IB,2021-01-20,518,393,0,125,0,0
MC,2021-01-20,1501,802,2,695,1,1
MD,2021-01-20,4984,3007,0,1977,0,0
ML,2021-01-20,89,31,0,58,0,0
NC,2021-01-20,264,163,0,101,0,0
PV,2021-01-20,959,491,0,468,0,0
RI,2021-01-20,306,296,0,10,0,0
VC,2021-01-20,7319,5467,0,1852,0,0
AN,2021-01-21,7045,4023,0,3022,0,0
AR,2021-01-21,704,695,0,9,0,0
AS,2021-01-21,512,463,0,49,0,0
CB,2021-01-21,167,162,0,5,0,0
CE,2021-01-21,38,5,0,33,0,0
CL,2021-01-21,2523,1218,0,1305,0,0
CM,2021-01-21,2285,1650,0,634,1,0
CN,2021-01-21,272,200,0,72,0,0
CT,2021-01-21,3517,3490,0,3,18,6
EX,2021-01-21,939,516,0,422,0,1
GA,2021-01-21,1837,1562,0,275,0,0
IB,2021-01-21,558,421,0,137,0,0
MC,2021-01-21,1204,644,2,557,0,1
MD,2021-01-21,4239,2518,0,1721,0,0
ML,2021-01-21,64,24,0,40,0,0
NC,2021-01-21,249,175,0,74,0,0
PV,2021-01-21,822,379,0,443,0,0
RI,2021-01-21,350,324,0,26,0,0
VC,2021-01-21,6874,5257,0,1617,0,0
AN,2021-01-22,7799,4407,0,3392,0,0
AR,2021-01-22,781,778,0,3,0,0
AS,2021-01-22,434,375,0,59,0,0
CB,2021-01-22,214,203,0,11,0,0
CE,2021-01-22,31,4,0,27,0,0
CL,2021-01-22,2647,1285,0,1362,0,0
CM,2021-01-22,2249,1709,0,540,0,0
CN,2021-01-22,280,205,0,75,0,0
CT,2021-01-22,3550,3533,0,2,10,5
EX,2021-01-22,925,505,0,419,0,1
GA,2021-01-22,1822,1534,0,288,0,0
IB,2021-01-22,448,332,0,116,0,0
MC,2021-01-22,1212,696,0,513,1,2
MD,2021-01-22,6323,3527,0,2796,0,0
ML,2021-01-22,60,24,0,36,0,0
NC,2021-01-22,261,161,0,100,0,0
PV,2021-01-22,908,414,0,494,0,0
RI,2021-01-22,278,259,0,19,0,0
VC,2021-01-22,6614,4965,0,1649,0,0
AN,2021-01-23,5939,3770,0,2169,0,0
AR,2021-01-23,602,599,0,3,0,0
AS,2021-01-23,600,556,0,44,0,0
CB,2021-01-23,174,167,0,7,0,0
CE,2021-01-23,22,3,0,19,0,0
CL,2021-01-23,2197,1090,0,1107,0,0
CM,2021-01-23,1483,1120,0,362,1,0
CN,2021-01-23,308,231,0,77,0,0
CT,2021-01-23,2347,2337,0,3,3,4
EX,2021-01-23,686,347,0,339,0,0
GA,2021-01-23,1577,1285,0,292,0,0
IB,2021-01-23,401,310,0,91,0,0
MC,2021-01-23,1136,699,2,433,0,2
MD,2021-01-23,3798,1826,0,1972,0,0
ML,2021-01-23,74,14,0,60,0,0
NC,2021-01-23,188,128,0,60,0,0
PV,2021-01-23,803,460,0,343,0,0
RI,2021-01-23,285,266,0,19,0,0
VC,2021-01-23,5031,3596,0,1435,0,0
AN,2021-01-24,4419,2661,0,1758,0,0
AR,2021-01-24,605,603,0,2,0,0
AS,2021-01-24,555,512,0,43,0,0
CB,2021-01-24,111,106,0,5,0,0
CE,2021-01-24,37,6,0,31,0,0
CL,2021-01-24,1689,788,0,901,0,0
CM,2021-01-24,1215,821,0,394,0,0
CN,2021-01-24,224,153,0,71,0,0
